1042;org.jboss.narayana.xts.wstx11;wstx11;интеграция Narayana со спецификацией WS-Transactions 1.1.
1043;org.jboss.narayana.xts.xts-all;xts-all;все зависимости XTS в Narayana.
1044;org.jboss.narayana.xts.xtstest;xtstest;тесты XTS.
1045;org.jboss.narayana.xts.xts-test-servlet;xts-test-servlet;тестовый сервлет.
1046;org.jboss.openjdk-orb.openjdk-orb;openjdk-orb;реализация спецификации Object Request Broker (ORB) на основе OpenJDK, предназначенная для интеграции Java RMI с протоколами CORBA.
1047;org.jboss.remoting.jboss-remoting;jboss-remoting;библиотека для удаленного взаимодействия между компонентами приложения через TCP/IP или другие транспорты.
1048;org.jboss.resteasy.jaxrs-api;jaxrs-api;Интерфейс для разработки служб RESTful на основе спецификации JAX-RS.
1049;org.jboss.resteasy.resteasy-bom;resteasy-bom;модуль, определяющий зависимости платформы RESTEasy.
1050;org.jboss.resteasy.resteasy-client;resteasy-client;клиентский модуль RESTEasy для вызова RESTful API.
1051;org.jboss.resteasy.resteasy-dependents;resteasy-dependents;Модуль, определяющий зависимости RESTEasy.
1052;org.jboss.resteasy.resteasy-jackson2-provider;resteasy-jackson2-provider;модуль интеграции Jackson 2.x с RESTEasy.
1053;org.jboss.resteasy.resteasy-jackson-provider;resteasy-jackson-provider;интеграция Jackson 1.x с RESTEasy.
1054;org.jboss.resteasy.resteasy-jaxb-provider;resteasy-jaxb-provider;Реализация провайдера JAXB для работы с XML в RESTEasy.
1055;org.jboss.resteasy.resteasy-jaxrs;resteasy-jaxrs;модуль основного сервера платформы RESTEasy.
1056;org.jboss.resteasy.resteasy-jaxrs-all;resteasy-jaxrs-all;все зависимости RESTEasy объединены в один модуль.
1057;org.jboss.resteasy.resteasy-netty;resteasy-netty;интеграция RESTEasy с высокопроизводительным веб-сервером Netty.
1058;org.jboss.sasl.jboss-sasl;jboss-sasl;реализация простой аутентификации и уровня безопасности для JBoss.
1059;org.jboss.security.jboss-negotiation-common;jboss-negotiation-common;общие компоненты для согласования аутентификации.
1060;org.jboss.security.jboss-negotiation-extras;jboss-negotiation-extras;Дополнительные механизмы переговоров.
1061;org.jboss.security.jboss-negotiation-project;jboss-negotiation-project;Родительский модуль для проекта переговоров.
1062;org.jboss.security.jboss-negotiation-spnego;jboss-negotiation-spnego;согласование аутентификации через SPNEGO/Kerberos.
1063;org.jboss.shrinkwrap.descriptors.shrinkwrap-descriptors-api-base;shrinkwrap-descriptors-api-base;базовый API для дескрипторов.
1064;org.jboss.shrinkwrap.descriptors.shrinkwrap-descriptors-bom;shrinkwrap-descriptors-bom;определение зависимостей дескрипторов.
1065;org.jboss.shrinkwrap.descriptors.shrinkwrap-descriptors-parent;shrinkwrap-descriptors-parent;Родительский модуль для дескрипторов.
1066;org.jboss.shrinkwrap.descriptors.shrinkwrap-descriptors-spi;shrinkwrap-descriptors-spi;SPI для дескрипторов.
1067;org.jboss.shrinkwrap.resolver.shrinkwrap-resolver-bom;shrinkwrap-resolver-bom;определение зависимостей преобразователя.
1068;org.jboss.shrinkwrap.shrinkwrap-api;shrinkwrap-api;основной API для упаковки приложений.
1069;org.jboss.shrinkwrap.shrinkwrap-bom;shrinkwrap-bom;определение зависимостей ShrinkWrap.
1070;org.jboss.shrinkwrap.shrinkwrap-build-resources;shrinkwrap-build-resources;Создание ресурсов.
1071;org.jboss.shrinkwrap.shrinkwrap-depchain;shrinkwrap-depchain;отслеживание зависимостей.
1072;org.jboss.shrinkwrap.shrinkwrap-distribution;shrinkwrap-distribution;дистрибутивы пакетов.
1073;org.jboss.shrinkwrap.shrinkwrap-impl-base;shrinkwrap-impl-base;базовая реализация API.
1074;org.jboss.shrinkwrap.shrinkwrap-parent;shrinkwrap-parent;Родительский модуль для ShrinkWrap.
1075;org.jboss.shrinkwrap.shrinkwrap-spi;shrinkwrap-spi;ShrinkWrap SPI.
1076;org.jboss.spec.javax.annotation.jboss-annotations-api_1.1_spec;jboss-annotations-api_1.1_spec;спецификация для аннотаций Java версии 1.1.
1077;org.jboss.spec.javax.annotation.jboss-annotations-api_1.2_spec;jboss-annotations-api_1.2_spec;спецификация для аннотаций Java версии 1.2.
1078;org.jboss.spec.javax.annotation.jboss-annotations-api_1.3_spec;jboss-annotations-api_1.3_spec;спецификация для аннотаций Java версии 1.3.
1079;org.jboss.spec.javax.batch.jboss-batch-api_1.0_spec;jboss-batch-api_1.0_spec;спецификация для Java Batch API версии 1.0
1080;org.jboss.spec.javax.ejb.jboss-ejb-api_3.2_spec;jboss-ejb-api_3.2_spec;спецификация для Java EE Enterprise JavaBeans версии 3.2
1081;org.jboss.spec.javax.el.jboss-el-api_3.0_spec;jboss-el-api_3.0_spec;спецификация для языка выражений Java EE версии 3.0
1082;org.jboss.spec.javax.enterprise.concurrent.jboss-concurrency-api_1.0_spec;jboss-concurrency-api_1.0_spec;спецификация для утилит параллелизма Java EE версии 1.0
1083;org.jboss.spec.javax.faces.jboss-jsf-api_2.2_spec;jboss-jsf-api_2.2_spec;спецификация для JavaServer Faces версии 2.2
1084;org.jboss.spec.javax.faces.jboss-jsf-api_2.3_spec;jboss-jsf-api_2.3_spec;спецификация для JavaServer Faces версии 2.3
1085;org.jboss.spec.javax.interceptor.jboss-interceptors-api_1.1_spec;jboss-interceptors-api_1.1_spec;спецификация для перехватчиков Java EE версии 1.1.
1086;org.jboss.spec.javax.interceptor.jboss-interceptors-api_1.2_spec;jboss-interceptors-api_1.2_spec;спецификация для перехватчиков Java EE версии 1.2.
1087;org.jboss.spec.javax.jms.jboss-jms-api_1.1_spec;jboss-jms-api_1.1_spec;спецификация для службы сообщений Java версии 1.1
1088;org.jboss.spec.javax.jms.jboss-jms-api_2.0_spec;jboss-jms-api_2.0_spec;спецификация для службы сообщений Java версии 2.0
1089;org.jboss.spec.javax.json.jboss-json-api_1.0_spec;jboss-json-api_1.0_spec;спецификация API обработки JSON версии 1.0.
1090;org.jboss.spec.javax.resource.jboss-connector-api_1.7_spec;jboss-connector-api_1.7_spec;спецификация для адаптеров ресурсов версии 1.7.
1091;org.jboss.spec.javax.security.jacc.jboss-jacc-api_1.5_spec;jboss-jacc-api_1.5_spec;спецификация для JSR 115, JACC 1.5
1092;org.jboss.spec.javax.servlet.jboss-servlet-api_3.0_spec;jboss-servlet-api_3.0_spec;спецификация для сервлетов версии 3.0.
1093;org.jboss.spec.javax.servlet.jboss-servlet-api_3.1_spec;jboss-servlet-api_3.1_spec;спецификация для сервлетов версии 3.1.
1094;org.jboss.spec.javax.transaction.jboss-transaction-api_1.2_spec;jboss-transaction-api_1.2_spec;спецификация для API транзакций Java версии 1.2.
1095;org.jboss.spec.javax.ws.rs.jboss-jaxrs-api_2.0_spec;jboss-jaxrs-api_2.0_spec;спецификация для JAX-RS 2.0
1096;org.jboss.spec.javax.ws.rs.jboss-jaxrs-api_2.1_spec;jboss-jaxrs-api_2.1_spec;спецификация для JAX-RS 2.1
1097;org.jboss.spec.javax.xml.bind.jboss-jaxb-api_2.3_spec;jboss-jaxb-api_2.3_spec;спецификация для API JAXB 2.3
1098;org.jboss.spec.jboss-javaee-7.0;jboss-javaee-7.0;дескриптор API Java EE 7.0.
1099;org.jboss.spec.jboss-javaee-8.0;jboss-javaee-8.0;дескриптор API Java EE 8.0.
1100;org.jboss.spec.jboss-javaee-all-8.0;jboss-javaee-all-8.0;дескриптор для всех API Java EE 8.0.
1101;org.jboss.spec.jboss-javaee-web-7.0;jboss-javaee-web-7.0;дескриптор веб-профиля Java EE 7.0.
1102;org.jboss.spec.jboss-javaee-web-8.0;jboss-javaee-web-8.0;дескриптор веб-профиля Java EE 8.0.
1103;org.jboss.spec.jboss-specs-parent;jboss-specs-parent;Родительский модуль для спецификаций JBoss
1104;org.jboss.staxmapper;staxmapper;маршалинг XML с использованием Stax API
1105;org.jboss.stdio.jboss-stdio;jboss-stdio;стандартное перенаправление ввода-вывода
1106;org.jboss.threads.jboss-threads;jboss-threads;утилиты для работы с потоками
1107;org.jboss.weld.weld-api;weld-api;API сварки и событий
1108;org.jboss.weld.weld-api-bom;weld-api-bom;зависимости Weld API
1109;org.jboss.weld.weld-api-parent;weld-api-parent;Родительский модуль для Weld API
1110;org.jboss.weld.weld-core;weld-core;реализация ядра сварки
1111;org.jboss.weld.weld-core-bom;weld-core-bom;зависимости ядра сварки
1112;org.jboss.weld.weld-core-parent;weld-core-parent;Родительский модуль для ядра Weld
1113;org.jboss.weld.weld-parent;weld-parent;Родительский модуль для Weld
1114;org.jboss.weld.weld-spi;weld-spi;Точки расширения сварного шва
1115;org.jboss.ws.jbossws-api;jbossws-api;API для платформы веб-сервисов JBossWS
1116;org.jboss.ws.jbossws-parent;jbossws-parent;Родительский POM для модулей JBossWS
1117;org.jboss.xnio.xnio-all;xnio-all;пакет со всеми зависимостями XNIO.
1118;org.jboss.xnio.xnio-api;xnio-api;API для межсетевого ввода-вывода
1119;org.jboss.xnio.xnio-nio;xnio-nio;реализация XNIO на основе NIO
1120;org.jbpm.jbpm-bom;jbpm-bom;спецификация для модулей jBPM
1121;org.jdesktop.appframework;appframework;платформа приложений для приложений Swing.
1122;org.jdesktop.beansbinding;beansbinding;двунаправленные привязки для JavaBeans
1123;org.jdesktop.swing-worker;swing-worker;SwingWorker для фоновых задач
1124;org.jdom.jdom;jdom;привязка XML-данных Java с использованием стиля DOM
1125;org.jdom.jdom2;jdom2;привязка XML-данных Java с использованием стиля DOM v2.
1126;org.jetbrains.annotations;annotations;аннотации качества кода.
1127;org.jetbrains.intellij.deps.trove4j;trove4j;Коллекции для Java
1128;org.jetbrains.kotlin.kotlin-scripting-common;kotlin-scripting-common;общие сценарии Kotlin
1129;org.jfree.jcommon;jcommon;Общие компоненты для JFreeChart
1130;org.jfree.jfreechart;jfreechart;библиотека 2D-диаграмм Java
1131;org.jfrog.maven.annomojo.maven-plugin-anno;maven-plugin-anno;плагин аннотаций Maven
1132;org.jfrog.maven.annomojo.maven-plugin-anno-parent;maven-plugin-anno-parent;Родитель плагина
1133;org.jgroups.jgroups;jgroups;надежная библиотека многоадресной рассылки сообщений.
1134;org.jogamp.gluegen.gluegen-rt;gluegen-rt;библиотека времени выполнения GlueGen
1135;org.jogamp.joal.joal;joal;реализация Java OpenAL
1136;org.jogamp.jocl.jocl;jocl;привязки Java для OpenCL
1137;org.jogamp.jogl.jogamp-plugin;jogamp-plugin;плагин JOGL
1138;org.jogamp.jogl.jogl-all;jogl-all;JOGL в комплекте с собственными библиотеками
1139;org.json.json;json;библиотека JSON для Java
1140;org.jsoup.jsoup;jsoup;HTML-парсер Java
1141;org.junit.junit-bom;junit-bom;зависимости JUnit
1142;org.junit.jupiter.junit-jupiter-api;junit-jupiter-api;API тестирования Юпитера
1143;org.junit.platform.junit-platform-commons;junit-platform-commons;Общие утилиты
1144;org.jvnet.jaxb2.maven2.maven-jaxb22-plugin;maven-jaxb22-plugin;плагин генератора кода JAXB 2.2
1145;org.jvnet.jaxb2.maven2.maven-jaxb2-plugin;maven-jaxb2-plugin;плагин генератора кода JAXB
1146;org.jvnet.jaxb2.maven2.maven-jaxb2-plugin-core;maven-jaxb2-plugin-core;ядро плагина
1147;org.jvnet.jaxb2.maven2.maven-jaxb2-plugin-project;maven-jaxb2-plugin-project;проект плагина
1148;org.kie.kie-bom;kie-bom;Спецификация для ки-артефактов
1149;org.kie.kie-parent-metadata;kie-parent-metadata;Родительский POM для метаданных KIE
1150;org.kie.kie-parent-with-dependents;kie-parent-with-dependents;Родитель с зависимостями
1151;org.kie.kie-platform-bom;kie-platform-bom;спецификация для артефактов платформы kie
1152;org.kie.uberfire.kie-uberfire-extensions-bom;kie-uberfire-extensions-bom;спецификация для расширений UberFire
1153;org.la4j.la4j;la4j;библиотека линейной алгебры для Java
1154;org.libjpegturbo.turbojpeg-wrapper;turbojpeg-wrapper;Java-оболочка TurboJPEG
1155;org.mockito.mockito-all;mockito-all;Mockito в комплекте со всеми зависимостями
1156;org.mockito.mockito-core;mockito-core;ядро фреймворка для имитации
1157;org.mortbay.jetty.jetty;jetty;веб-сервер Jetty и контейнер сервлетов
1158;org.mortbay.jetty.jetty-naming;jetty-naming;реализация Jetty JNDI
1159;org.mortbay.jetty.jetty-parent;jetty-parent;Родительский POM для модулей Jetty
1160;org.mortbay.jetty.jetty-plus;jetty-plus;Дополнительные плагины/модули Jetty
1161;org.mortbay.jetty.jetty-util;jetty-util;модуль утилит Jetty
1162;org.mortbay.jetty.project;project;проект Jetty
1163;org.mortbay.jetty.servlet-api-2.5;servlet-api-2.5;API сервлетов 2.5
1164;org.mvel.mvel2;mvel2;Выразительный и динамичный язык для Java
1165;org.netbeans.api.org-jdesktop-layout-parent.RELEASE82.org-jdesktop-layout-parent;org-jdesktop-layout-parent;родительский POM для библиотеки разметки jdesktoplayout в NetBeans
1166;org.netbeans.api.org-jdesktop-layout.RELEASE82.org-jdesktop-layout;org-jdesktop-layout;библиотека разметки jdesktoplayout в NetBeans
1167;org.netbeans.api.org-netbeans-api-annotations-common.RELEASE82.org-netbeans-api-annotations-common;org-netbeans-api-annotations-common;API аннотаций в NetBeans
1168;org.netbeans.api.org-netbeans-api-intent.RELEASE82.org-netbeans-api-intent;org-netbeans-api-intent;API намерений в NetBeans
1169;org.netbeans.api.org-netbeans-api-io.RELEASE82.org-netbeans-api-io;org-netbeans-api-io;API ввода-вывода в NetBeans
1170;org.netbeans.api.org-netbeans-api-progress-compat8.RELEASE82.org-netbeans-api-progress-compat8;org-netbeans-api-progress-compat8;совместимость API прогресса в NetBeans
1171;org.netbeans.api.org-netbeans-api-progress-nb.RELEASE82.org-netbeans-api-progress-nb;org-netbeans-api-progress-nb;API прогресса в NetBeans
1172;org.netbeans.api.org-netbeans-api-progress.RELEASE82.org-netbeans-api-progress;org-netbeans-api-progress;API прогресса в NetBeans
1173;org.netbeans.api.org-netbeans-api-search.RELEASE82.org-netbeans-api-search;org-netbeans-api-search;API поиска в NetBeans
1174;org.netbeans.api.org-netbeans-api-templates.RELEASE82.org-netbeans-api-templates;org-netbeans-api-templates;API шаблонов в NetBeans
1175;org.netbeans.api.org-netbeans-api-visual.RELEASE82.org-netbeans-api-visual;org-netbeans-api-visual;визуальное API в NetBeans
1176;org.netbeans.api.org-netbeans-core-multitabs.RELEASE82.org-netbeans-core-multitabs;org-netbeans-core-multitabs;поддержка мультивкладок в NetBeans
1177;org.netbeans.api.org-netbeans-core-multiview.RELEASE82.org-netbeans-core-multiview;org-netbeans-core-multiview;поддержка мультипредставлений в NetBeans
1178;org.netbeans.api.org-netbeans-core-netigso.RELEASE82.org-netbeans-core-netigso;org-netbeans-core-netigso;модуль NetIGSO в NetBeans
1179;org.netbeans.api.org-netbeans-libs-asm.RELEASE82.org-netbeans-libs-asm;org-netbeans-libs-asm;библиотека ASM в NetBeans
1180;org.netbeans.api.org-netbeans-libs-jsr223.RELEASE82.org-netbeans-libs-jsr223;org-netbeans-libs-jsr223;библиотека JSR223 в NetBeans
1181;org.netbeans.api.org-netbeans-libs-junit4.RELEASE82.org-netbeans-libs-junit4;org-netbeans-libs-junit4;библиотека JUnit4 в NetBeans
1182;org.netbeans.api.org-netbeans-libs-osgi.RELEASE82.org-netbeans-libs-osgi;org-netbeans-libs-osgi;библиотека OSGi в NetBeans
1183;org.netbeans.api.org-netbeans-libs-testng.RELEASE82.org-netbeans-libs-testng;org-netbeans-libs-testng;библиотека TestNG в NetBeans
1184;org.netbeans.api.org-netbeans-lib-uihandler.RELEASE82.org-netbeans-lib-uihandler;org-netbeans-lib-uihandler;библиотека обработчиков UI в NetBeans
1185;org.netbeans.api.org-netbeans-modules-autoupdate-services.RELEASE82.org-netbeans-modules-autoupdate-services;org-netbeans-modules-autoupdate-services;службы автообновления в NetBeans
1186;org.netbeans.api.org-netbeans-modules-autoupdate-ui.RELEASE82.org-netbeans-modules-autoupdate-ui;org-netbeans-modules-autoupdate-ui;UI автообновления в NetBeans
1187;org.netbeans.api.org-netbeans-modules-editor-mimelookup.RELEASE82.org-netbeans-modules-editor-mimelookup;org-netbeans-modules-editor-mimelookup;сопоставление MIME типов в редакторе NetBeans
1188;org.netbeans.api.org-netbeans-modules-javahelp.RELEASE82.org-netbeans-modules-javahelp;org-netbeans-modules-javahelp;модуль справки Java в NetBeans
1189;org.netbeans.api.org-netbeans-modules-keyring.RELEASE82.org-netbeans-modules-keyring;org-netbeans-modules-keyring;API ключей в NetBeans
1190;org.netbeans.api.org-netbeans-modules-masterfs-ui.RELEASE82.org-netbeans-modules-masterfs-ui;org-netbeans-modules-masterfs-ui;UI файловой системы в NetBeans
1191;org.netbeans.api.org-netbeans-modules-netbinox.RELEASE82.org-netbeans-modules-netbinox;org-netbeans-modules-netbinox;модуль Netbinox в NetBeans
1192;org.netbeans.api.org-netbeans-modules-options-api.RELEASE82.org-netbeans-modules-options-api;org-netbeans-modules-options-api;API настроек в NetBeans
1193;org.netbeans.api.org-netbeans-modules-print.RELEASE82.org-netbeans-modules-print;org-netbeans-modules-print;API печати в NetBeans
1194;org.netbeans.api.org-netbeans-modules-queries.RELEASE82.org-netbeans-modules-queries;org-netbeans-modules-queries;API запросов в NetBeans
1195;org.netbeans.api.org-netbeans-modules-sampler.RELEASE82.org-netbeans-modules-sampler;org-netbeans-modules-sampler;API сэмплера в NetBeans
1196;org.netbeans.api.org-netbeans-modules-sendopts.RELEASE82.org-netbeans-modules-sendopts;org-netbeans-modules-sendopts;модуль отправки параметров в NetBeans
1197;org.netbeans.api.org-netbeans-modules-settings.RELEASE82.org-netbeans-modules-settings;org-netbeans-modules-settings;API настроек в NetBeans
1198;org.netbeans.api.org-netbeans-modules-uihandler.RELEASE82.org-netbeans-modules-uihandler;org-netbeans-modules-uihandler;модуль обработчиков UI в NetBeans
1199;org.netbeans.api.org-netbeans-spi-palette.RELEASE82.org-netbeans-spi-palette;org-netbeans-spi-palette;SPI палитры компонентов в NetBeans
1200;org.netbeans.api.org-netbeans-spi-quicksearch.RELEASE82.org-netbeans-spi-quicksearch;org-netbeans-spi-quicksearch;SPI быстрого поиска в NetBeans
1201;org.netbeans.api.org-netbeans-swing-outline.RELEASE82.org-netbeans-swing-outline;org-netbeans-swing-outline;компонент Outline Swing в NetBeans
1202;org.netbeans.api.org-netbeans-swing-plaf.RELEASE82.org-netbeans-swing-plaf;org-netbeans-swing-plaf;Swing Look and Feel в NetBeans
1203;org.netbeans.api.org-netbeans-swing-tabcontrol.RELEASE82.org-netbeans-swing-tabcontrol;org-netbeans-swing-tabcontrol;компонент управления вкладками Swing в NetBeans
1204;org.netbeans.api.org-openide-actions.RELEASE82.org-openide-actions;org-openide-actions;API действий в NetBeans
1205;org.netbeans.api.org-openide-awt.RELEASE82.org-openide-awt;org-openide-awt;API AWT в NetBeans
1206;org.netbeans.api.org-openide-compat.RELEASE82.org-openide-compat;org-openide-compat;совместимость в NetBeans
1207;org.netbeans.api.org-openide-dialogs.RELEASE82.org-openide-dialogs;org-openide-dialogs;API диалогов в NetBeans
1208;org.netbeans.api.org-openide-execution-compat8.RELEASE82.org-openide-execution-compat8;org-openide-execution-compat8;совместимость выполнения в NetBeans
1209;org.netbeans.api.org-openide-execution.RELEASE82.org-openide-execution;org-openide-execution;API выполнения в NetBeans
1210;org.netbeans.api.org-openide-explorer.RELEASE82.org-openide-explorer;org-openide-explorer;API проводника в NetBeans
1211;org.netbeans.api.org-openide-filesystems-compat8.RELEASE82.org-openide-filesystems-compat8;org-openide-filesystems-compat8;совместимость ФС в NetBeans
1212;org.netbeans.api.org-openide-filesystems-nb.RELEASE82.org-openide-filesystems-nb;org-openide-filesystems-nb;API ФС NetBeans
1213;org.netbeans.api.org-openide-filesystems.RELEASE82.org-openide-filesystems;org-openide-filesystems;API файловых систем в NetBeans
1214;org.netbeans.api.org-openide-io.RELEASE82.org-openide-io;org-openide-io;API ввода-вывода в NetBeans
1215;org.netbeans.api.org-openide-loaders.RELEASE82.org-openide-loaders;org-openide-loaders;API загрузчиков в NetBeans
1216;org.netbeans.api.org-openide-modules.RELEASE82.org-openide-modules;org-openide-modules;API модулей в NetBeans
1217;org.netbeans.api.org-openide-nodes.RELEASE82.org-openide-nodes;org-openide-nodes;API узлов в NetBeans
1218;org.netbeans.api.org-openide-options.RELEASE82.org-openide-options;org-openide-options;API опций в NetBeans
1219;org.netbeans.api.org-openide-text.RELEASE82.org-openide-text;org-openide-text;API текста в NetBeans
1220;org.netbeans.api.org-openide-util-enumerations.RELEASE82.org-openide-util-enumerations;org-openide-util-enumerations;API перечислений в NetBeans
1221;org.netbeans.api.org-openide-util-lookup.RELEASE82.org-openide-util-lookup;org-openide-util-lookup;API поиска служб в NetBeans
1222;org.netbeans.api.org-openide-util.RELEASE82.org-openide-util;org-openide-util;API утилит в NetBeans
1223;org.netbeans.api.org-openide-util-ui.RELEASE82.org-openide-util-ui;org-openide-util-ui;API UI утилит в NetBeans
1224;org.netbeans.api.org-openide-windows.RELEASE82.org-openide-windows;org-openide-windows;API окон в NetBeans
1225;org.netbeans.cluster.platform.RELEASE82.platform;platform;кластерная платформа в NetBeans
1226;org.netbeans.external.asm-all-5.0.1.RELEASE82.asm-all-5.0.1;asm-all-5.0.1;библиотека ASM в NetBeans
1227;org.netbeans.external.net-java-html-boot-fx.RELEASE82.net-java-html-boot-fx;net-java-html-boot-fx;библиотека Java HTML Boot FX в NetBeans
1228;org.netbeans.external.net-java-html-boot.RELEASE82.net-java-html-boot;net-java-html-boot;библиотека Java HTML Boot в NetBeans
1229;org.netbeans.external.net-java-html-boot-script.RELEASE82.net-java-html-boot-script;net-java-html-boot-script;библиотека Java HTML Boot Script в NetBeans
1230;org.netbeans.external.net-java-html-geo.RELEASE82.net-java-html-geo;net-java-html-geo;библиотека Java HTML Geo в NetBeans
1231;org.netbeans.external.net-java-html-json.RELEASE82.net-java-html-json;net-java-html-json;библиотека Java HTML JSON в NetBeans
1232;org.netbeans.external.net-java-html-parent.RELEASE82.net-java-html-parent;net-java-html-parent;родительский POM для Java HTML в NetBeans
1233;org.netbeans.external.net-java-html.RELEASE82.net-java-html;net-java-html;библиотека Java HTML в NetBeans
1234;org.netbeans.external.net-java-html-sound.RELEASE82.net-java-html-sound;net-java-html-sound;библиотека Java HTML Sound в NetBeans
1235;org.netbeans.external.org-netbeans-html-ko4j.RELEASE82.org-netbeans-html-ko4j;org-netbeans-html-ko4j;библиотека KO4J в NetBeans
1236;org.netbeans.external.org-netbeans-html-xhr4j.RELEASE82.org-netbeans-html-xhr4j;org-netbeans-html-xhr4j;библиотека XHR4J в NetBeans
1237;org.netbeans.external.osgi.cmpn-4.2.RELEASE82.osgi.cmpn-4.2;osgi.cmpn-4.2;OSGi CMPN в NetBeans
1238;org.netbeans.external.osgi.core-5.0.0.RELEASE82.osgi.core-5.0.0;osgi.core-5.0.0;OSGi Core в NetBeans
1239;org.netbeans.external.swing-layout-1.0.3.RELEASE82.swing-layout-1.0.3;swing-layout-1.0.3;библиотека Swing Layout в NetBeans
1240;org.netbeans.external.testng-6.8.1-dist.RELEASE82.testng-6.8.1-dist;testng-6.8.1-dist;библиотека TestNG в NetBeans
1241;org.netbeans.external.updater.RELEASE82.updater;updater;модуль обновления в NetBeans
1242;org.netbeans.lib.awtextra.AbsoluteLayout.SNAPSHOT.AbsoluteLayout;AbsoluteLayout;модуль AbsoluteLayout в NetBeans
1243;org.netbeans.modules.org-netbeans-bootstrap.RELEASE82.org-netbeans-bootstrap;org-netbeans-bootstrap;модуль загрузки NetBeans
1244;org.netbeans.modules.org-netbeans-core-execution-parent.RELEASE82.org-netbeans-core-execution-parent;org-netbeans-core-execution-parent;родительский модуль выполнения в NetBeans
1245;org.netbeans.modules.org-netbeans-core-execution.RELEASE82.org-netbeans-core-execution;org-netbeans-core-execution;модуль выполнения в NetBeans
1246;org.netbeans.modules.org-netbeans-core-io-ui.RELEASE82.org-netbeans-core-io-ui;org-netbeans-core-io-ui;UI модуль ввода-вывода в NetBeans
1247;org.netbeans.modules.org-netbeans-core-nativeaccess-parent.RELEASE82.org-netbeans-core-nativeaccess-parent;org-netbeans-core-nativeaccess-parent;родительский модуль доступа к нативному коду в NetBeans
1248;org.netbeans.modules.org-netbeans-core-nativeaccess.RELEASE82.org-netbeans-core-nativeaccess;org-netbeans-core-nativeaccess;модуль доступа к нативному коду в NetBeans
1249;org.netbeans.modules.org-netbeans-core-network.RELEASE82.org-netbeans-core-network;org-netbeans-core-network;сетевой модуль ядра NetBeans
1250;org.netbeans.modules.org-netbeans-core-osgi.RELEASE82.org-netbeans-core-osgi;org-netbeans-core-osgi;модуль OSGi в NetBeans
1251;org.netbeans.modules.org-netbeans-core-output2.RELEASE82.org-netbeans-core-output2;org-netbeans-core-output2;модуль вывода в NetBeans
1252;org.netbeans.modules.org-netbeans-core.RELEASE82.org-netbeans-core;org-netbeans-core;ядро NetBeans
1253;org.netbeans.modules.org-netbeans-core-startup-base.RELEASE82.org-netbeans-core-startup-base;org-netbeans-core-startup-base;базовый модуль запуска NetBeans
1254;org.netbeans.modules.org-netbeans-core-startup.RELEASE82.org-netbeans-core-startup;org-netbeans-core-startup;модуль запуска NetBeans
1255;org.netbeans.modules.org-netbeans-core-ui.RELEASE82.org-netbeans-core-ui;org-netbeans-core-ui;UI модуль ядра NetBeans
1256;org.netbeans.modules.org-netbeans-core-windows.RELEASE82.org-netbeans-core-windows;org-netbeans-core-windows;модуль управления окнами в NetBeans
1257;org.netbeans.modules.org-netbeans-libs-felix.RELEASE82.org-netbeans-libs-felix;org-netbeans-libs-felix;модуль Felix в NetBeans
1258;org.netbeans.modules.org-netbeans-libs-jna-platform.RELEASE82.org-netbeans-libs-jna-platform;org-netbeans-libs-jna-platform;платформенный JNA модуль в NetBeans
1259;org.netbeans.modules.org-netbeans-libs-jna.RELEASE82.org-netbeans-libs-jna;org-netbeans-libs-jna;JNA модуль в NetBeans
1260;org.netbeans.modules.org-netbeans-modules-applemenu.RELEASE82.org-netbeans-modules-applemenu;org-netbeans-modules-applemenu;модуль меню Apple в NetBeans
1261;org.netbeans.modules.org-netbeans-modules-autoupdate-cli.RELEASE82.org-netbeans-modules-autoupdate-cli;org-netbeans-modules-autoupdate-cli;CLI для автообновления в NetBeans
1262;org.netbeans.modules.org-netbeans-modules-autoupdate-parent-RELEASE82.RELEASE82.org-netbeans-modules-autoupdate-parent;org-netbeans-modules-autoupdate-parent;родительский модуль автообновления в NetBeans
1263;org.netbeans.modules.org-netbeans-modules-core-kit.RELEASE82.org-netbeans-modules-core-kit;org-netbeans-modules-core-kit;модуль набора ядра NetBeans
1264;org.netbeans.modules.org-netbeans-modules-editor-mimelookup-impl.RELEASE82.org-netbeans-modules-editor-mimelookup-impl;org-netbeans-modules-editor-mimelookup-impl;модуль сопоставления MIME типов редактора в NetBeans
1265;org.netbeans.modules.org-netbeans-modules-favorites.RELEASE82.org-netbeans-modules-favorites;org-netbeans-modules-favorites;модуль избранного в NetBeans
1266;org.netbeans.modules.org-netbeans-modules-junitlib.RELEASE82.org-netbeans-modules-junitlib;org-netbeans-modules-junitlib;библиотечный модуль JUnit в NetBeans
1267;org.netbeans.modules.org-netbeans-modules-junit-parent.-RELEASE82.org-netbeans-modules-junit-parent;org-netbeans-modules-junit-parent;родительский модуль JUnit в NetBeans
1268;org.netbeans.modules.org-netbeans-modules-keyring-fallback.RELEASE82.org-netbeans-modules-keyring-fallback;org-netbeans-modules-keyring-fallback;резервный модуль хранилища ключей в NetBeans
1269;org.netbeans.modules.org-netbeans-modules-keyring-impl.RELEASE82.org-netbeans-modules-keyring-impl;org-netbeans-modules-keyring-impl;модуль реализации хранилища ключей в NetBeans
